ref_gps_x (m),ref_gps_y (m),ref_gps_z (m),ref_gps_vx (m/s),ref_gps_vy (m/s),ref_gps_vz (m/s)
-2.706989549255522899e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.899999999999854694e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706988654755522963e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.999999999999852562e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706987750255523250e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.099999999999850431e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706986835755522829e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.199999999999848299e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706985911255523097e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.299999999999846167e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706984976755523123e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.399999999999844036e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706984032255522907e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.499999999999841904e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706983077755522914e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.599999999999839773e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706982113255523145e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.699999999999837641e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706981138755523134e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.799999999999835509e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706980154255522881e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.899999999999833378e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706979159755522851e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.999999999999831246e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706978163355523255e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.909999999999996589e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706977176855523139e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.809999999999998721e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706976200355523266e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.710000000000000853e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706975233855523169e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.610000000000002984e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706974277355522849e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.510000000000005116e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706973330855523236e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.410000000000007248e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706972394355522934e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.310000000000009379e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706971467855522875e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.210000000000011511e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706970551355523057e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.110000000000013642e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706969644855523016e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.010000000000015774e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706968748355523217e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.910000000000017906e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706967861855523195e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.810000000000020037e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706966985355522949e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.710000000000022169e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706966118855522946e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.610000000000024301e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706965262355523184e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.510000000000026432e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706964415855523199e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.410000000000028564e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706963579355522990e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.310000000000030695e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706962752855523024e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.210000000000032827e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706961936355522834e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.110000000000034959e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706961129855522886e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.010000000000037090e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706960333355523180e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.910000000000039222e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706959546855523251e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.810000000000041354e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706958770355523098e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.710000000000043485e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706958003855523188e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.610000000000045617e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706957247355523054e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.510000000000047748e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706956500855523162e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.410000000000049880e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706955764355523046e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.310000000000052012e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706955037855523173e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.210000000000054143e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706954321355523076e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.110000000000056275e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706953614855523221e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.010000000000058407e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706952918355523143e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.910000000000060538e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706952231855522841e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.810000000000062670e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706951555355523247e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.710000000000064801e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706950888855522964e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.610000000000066933e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706950232355522923e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.510000000000069065e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706949585855523124e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.410000000000071196e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706948949355523102e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.310000000000073328e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706948322855522856e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.210000000000075460e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706947706355522852e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.110000000000077591e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706947099855523091e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.010000000000079723e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706946503355523106e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.910000000000081855e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706945916855522897e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.810000000000083986e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706945340355522931e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.710000000000086118e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706944773855523206e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.610000000000088249e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706944217355523258e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.510000000000090381e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706943670855523087e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.410000000000092513e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706943134355523158e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.310000000000094644e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706942607855523005e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.210000000000096776e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706942091355523095e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.110000000000098908e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706941584855522960e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.010000000000101039e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706941088355523068e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.910000000000103171e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706940601855522953e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.810000000000105302e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706940125355523080e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.710000000000107434e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706939658855522983e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.610000000000109566e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706939202355523128e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.510000000000111697e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706938755855523050e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.410000000000113829e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706938319355523214e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.310000000000115961e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706937892855523154e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.210000000000118092e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706937476355522871e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.110000000000120224e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706937069855522830e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.010000000000122355e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706936673355523031e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.910000000000124487e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706936286855523009e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.810000000000126619e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706935910355523229e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.710000000000128750e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706935543855523225e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.610000000000130882e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706935187355522998e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.510000000000133014e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706934840855523013e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.410000000000135145e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706934504355523270e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.310000000000137277e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706934177855522837e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.210000000000139408e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706933861355523113e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.110000000000141540e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706933554855523165e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.010000000000143672e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706933258355522994e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.910000000000145803e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706932971855523065e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.810000000000147935e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706932695355522912e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.710000000000150067e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706932428855523001e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.610000000000152198e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706932172355522867e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.510000000000154330e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706931925855522975e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.410000000000156462e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706931689355522860e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.310000000000158593e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706931462855522987e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.210000000000160725e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706931246355522890e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.110000000000162856e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706931039855523035e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.010000000000164988e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706930843355522957e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.910000000000165121e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706930656855523121e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.810000000000165032e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706930480355523061e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.710000000000164944e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706930313855523244e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.610000000000164855e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706930157355523203e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.510000000000164766e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706930010855522938e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.410000000000164677e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929874355522916e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.310000000000164588e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929747855523136e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.210000000000164500e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929631355523132e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.110000000000164411e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929524855522905e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.010000000000164322e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929428355522919e+06,4.688711955664515495e+06,3.360431434122325853e+06,9.100000000001642331e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929341855523176e+06,4.688711955664515495e+06,3.360431434122325853e+06,8.100000000001641443e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929265355523210e+06,4.688711955664515495e+06,3.360431434122325853e+06,7.100000000001640554e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929198855523020e+06,4.688711955664515495e+06,3.360431434122325853e+06,6.100000000001639666e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929142355523072e+06,4.688711955664515495e+06,3.360431434122325853e+06,5.100000000001638778e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929095855522901e+06,4.688711955664515495e+06,3.360431434122325853e+06,4.100000000001637890e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929059355522972e+06,4.688711955664515495e+06,3.360431434122325853e+06,3.100000000001637002e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929032855522819e+06,4.688711955664515495e+06,3.360431434122325853e+06,2.100000000001636113e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929016355522908e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.100000000001635503e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929009855523240e+06,4.688711955664515495e+06,3.360431434122325853e+06,1.000000000016356035e-02,0.000000000000000000e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688711958464515395e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00
-2.706929009755522944e+06,4.688711970964515582e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.800000000000000211e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688711993464515544e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.800000000000000822e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688712025964515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.800000000000001710e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688712068464515731e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.800000000000002598e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688712120964515954e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.800000000000002931e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688712183464515954e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.800000000000003819e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688712255964515731e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.800000000000004707e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688712338464515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,8.800000000000005596e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688712430964515544e+06,3.360431434122325853e+06,0.000000000000000000e+00,9.800000000000006484e-01,0.000000000000000000e+00
-2.706929009755522944e+06,4.688712533464515582e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.080000000000000737e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688712645964515395e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.180000000000000826e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688712768464515917e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.280000000000000915e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688712900964515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.380000000000001004e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688713043464515358e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.480000000000001092e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688713195964515209e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.580000000000001181e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688713358464515768e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.680000000000001270e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688713530964515172e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.780000000000001359e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688713713464515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.880000000000001448e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688713905964515172e+06,3.360431434122325853e+06,0.000000000000000000e+00,1.980000000000001537e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688714108464515768e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.079999999999999627e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688714320964515209e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.179999999999997495e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688714543464515358e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.279999999999995364e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688714775964515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.379999999999993232e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688715018464515917e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.479999999999991100e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688715270964515395e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.579999999999988969e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688715533464515582e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.679999999999986837e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688715805964515544e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.779999999999984706e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688716088464515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.879999999999982574e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688716380964515731e+06,3.360431434122325853e+06,0.000000000000000000e+00,2.979999999999980442e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688716683464515954e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.079999999999978311e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688716995964515954e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.179999999999976179e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688717318464515731e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.279999999999974047e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688717650964515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.379999999999971916e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688717993464515544e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.479999999999969784e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688718345964515582e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.579999999999967653e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688718708464515395e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.679999999999965521e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688719080964515917e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.779999999999963389e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688719463464515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.879999999999961258e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688719855964515358e+06,3.360431434122325853e+06,0.000000000000000000e+00,3.979999999999959126e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688720258464515209e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.079999999999957438e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688720670964515768e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.179999999999955307e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688721093464515172e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.279999999999953175e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688721525964515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.379999999999951044e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688721968464515172e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.479999999999948912e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688722420964515768e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.579999999999946780e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688722883464515209e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.679999999999944649e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688723355964515358e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.779999999999942517e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688723838464515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.879999999999940385e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688724330964515917e+06,3.360431434122325853e+06,0.000000000000000000e+00,4.979999999999938254e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688724833464515395e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.079999999999936122e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688725345964515582e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.179999999999933991e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688725868464515544e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.279999999999931859e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688726400964515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.379999999999929727e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688726943464515731e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.479999999999927596e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688727495964515954e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.579999999999925464e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688728058464515954e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.679999999999923332e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688728630964515731e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.779999999999921201e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688729213464515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.879999999999919069e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688729805964515544e+06,3.360431434122325853e+06,0.000000000000000000e+00,5.979999999999916938e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688730408464515582e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.079999999999914806e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688731020964515395e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.179999999999912674e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688731643464515917e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.279999999999910543e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688732275964515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.379999999999908411e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688732918464515358e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.479999999999906279e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688733570964515209e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.579999999999904148e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688734233464515768e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.679999999999902016e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688734905964515172e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.779999999999899885e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688735588464515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.879999999999897753e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688736280964515172e+06,3.360431434122325853e+06,0.000000000000000000e+00,6.979999999999895621e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688736983464515768e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.079999999999893490e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688737695964515209e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.179999999999891358e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688738418464515358e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.279999999999889226e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688739150964515284e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.379999999999887095e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688739893464515917e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.479999999999884963e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688740645964515395e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.579999999999882832e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688741408464515582e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.679999999999880700e+00,0.000000000000000000e+00
-2.706929009755522944e+06,4.688742180964515544e+06,3.360431434122325853e+06,0.000000000000000000e+00,7.779999999999878568e+00,0.000000000000000000e+00
